id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,9,8,2015-04-18,7,12:43:54,12.0,20.0,14.0,1.97,1.84,2.32,2.98,67.7,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-04-20,7,12:17:20,8.5,19.0,9.5,1.64,1.64,2.38,2.80,74.1,Blambangan,Bright,AP/AL,-
1,1,9,8,2015-04-24,7,12:13:14,11.0,20.0,14.0,1.98,2.06,2.79,3.22,65.1,Blambangan,Bright,RH/RT/BK,-
1,1,9,8,2015-04-25,7,12:13:42,20.0,23.0,14.0,1.46,1.32,1.49,1.75,71.8,Blambangan,Rainy,RH/RT,-
1,1,9,8,2015-04-27,7,12:12:02,20.0,23.0,17.0,0.98,0.921,1.25,1.51,70.5,Blambangan,Rainy,RH/RT/CR,-
1,1,9,8,2015-04-28,7,12:16:11,20.0,23.0,20.0,1.02,0.841,0.841,1.35,54.7,Blambangan,Cloudy,RH/RT/AL,-
1,1,9,8,2015-04-29,7,12:13:47,9.8,22.0,20.0,1.03,0.889,0.905,1.2,52.6,Blambangan,Cloudy,AP/RT,-
1,1,9,8,2015-04-30,7,12:16:10,18.0,24.0,11.0,0.429,0.556,0.651,0.792,56.5,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-05-04,7,12:16:31,12.0,19.0,9.0,1.43,0.698,1.29,1.83,62,Blambangan,Bright,RH/BK,-
1,1,9,8,2015-05-06,7,12:14:21,23.0,27.0,9.3,0.635,0.984,0.778,1.14,58.4,Blambangan,Bright,RH/CR,-
1,1,9,8,2015-05-08,7,12:15:00,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Blambangan,Bright,CR/DK,-
1,1,9,8,2015-05-11,7,12:17:19,18.0,23.0,15.0,1.11,1.83,1.79,2.02,56.1,Blambangan,Bright,RH/RT/BK,-
1,1,9,8,2015-05-13,7,12:17:10,13.0,20.0,18.0,2.08,1.56,1.78,2.45,54.3,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-05-15,7,12:14:07,9.8,16.0,10.0,4.32,3.03,4.79,6.00,58.9,Blambangan,Bright,CR,-
1,1,9,8,2015-05-16,7,12:15:20,10.0,17.0,12.0,2.14,1.49,2.86,3.29,61.7,Blambangan,Bright,CR,-
1,1,9,8,2015-05-18,7,12:40:28,22.0,24.0,15.0,1.11,0.968,1.38,1.76,59.2,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-05-19,7,12:38:57,6.6,22.0,12.0,0.730,0.444,1.08,1.17,59.0,Blambangan & Araren Pit,Bright,RH/RT,-
1,1,9,8,2015-05-21,7,12:11:21,18.0,22.0,18.0,0.889,0.714,0.571,0.931,67.7,Blambangan,Bright,CR/RT,-
1,1,9,8,2015-05-22,7,12:24:16,10.0,15.0,7.9,5.68,2.65,4.98,5.75,56.9,Blambangan,Bright,DA/RT,-
1,1,9,8,2015-05-25,7,12:23:32,14.0,17.0,12.0,4.56,2.49,0.143,4.63,61.7,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-05-27,7,12:19:47,6.7,20.0,24.0,1.08,0.778,0.730,1.11,58.3,Blambangan,Bright,RT,-
1,1,9,8,2015-05-28,7,12:24:11,13.0,20.0,15.0,3.14,2.56,0.127,3.27,59.0,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-06-01,7,12:13:03,11.0,17.0,11.0,3.40,2.48,0.127,3.42,53.7,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-06-02,7,12:24:49,11.0,17.0,39.0,2.33,1.94,0.286,2.42,68.3,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-06-05,7,12:22:08,15.0,18.0,17.0,4.40,2.25,0.286,4.63,59.7,Blambangan,Bright,AL/CR,-
1,1,9,8,2015-06-08,7,12:33:39,20.0,18.0,17.0,1.03,0.38,1.320,1.46,71.6,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-06-09,7,12:36:54,9.3,21.0,73.0,1.78,1.17,0.238,1.80,58.5,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-06-10,7,12:11:55,18.0,26.0,13.0,0.65,0.46,0.937,0.94,72.6,Blambangan,Bright,AP/AL,-
1,1,9,8,2015-06-12,7,12:22:16,12.0,24.0,64.0,1.44,0.92,0.206,1.51,67.7,Blambangan,Bright,AP/AL,-
1,1,9,8,2015-06-13,7,12:26:39,17.0,18.0,2.0,52.70,25.80,97.500,1.51,67.7,Araren & Blambangan,cloudy,AP/AL/CR,-
1,1,9,8,2015-06-15,7,12:28:50,17.0,15.0,47.0,4.16,2.97,0.444,4.17,46.5,Blambangan,cloudy,AP/RT,-
1,1,9,8,2015-06-17,7,12:26:48,10.0,18.0,20.0,4.51,3.33,0.270,4.55,59.3,Blambangan,cloudy,RT/RH,-
1,1,9,8,2015-06-18,7,12:36:13,8.3,12.0,43.0,2.98,1.51,0.175,3.00,71.7,Blambangan,cloudy,RT/BK,-
1,1,9,8,2015-06-25,7,12:12:34,12.0,14.0,19.0,3.14,2.32,0.333,3.16,54.2,Blambangan,cloudy,CR/BK,-
1,1,9,8,2015-06-26,7,12:20:31,8.0,16.0,10.0,1.52,1.02,1.270,1.92,61.7,Blambangan,cloudy,CR,-
1,1,9,8,2015-06-27,7,12:20:22,13.0,20.0,11.0,1.14,0.76,0.889,1.33,64.9,Blambangan,cloudy,DA/AL,-
1,1,9,8,2015-06-30,7,12:16:19,14.0,16.0,7.9,4.30,2.92,4.780,5.51,68.1,Blambangan,Bright,DA/AL,-
1,1,9,8,2015-07-02,7,12:14:26,10.0,15.0,10.0,2.24,2.57,3.970,4.28,62.5,Blambangan,Bright,RH/BK,-
1,1,9,8,2015-07-04,7,12;26:56,11.0,17.0,9.0,1.05,0.603,1.87,1.87,59.9,Blambangan,Bright,RT/RH/BK,-
1,1,9,8,2015-07-06,7,12:25:57,12.0,17.0,13.0,4.21,3.100,4.98,5.12,73.9,Blambangan,Bright,AL/CR,-
1,1,9,8,2015-07-09,7,12:17:44,14.0,22.0,12.0,2.52,1.590,3.57,3.76,62.0,Blambangan,Bright,RT/BK/CR,-
1,1,9,8,2015-07-11,7,12:14:22,8.5,19.0,15.0,3.81,4.70,3.81,5.52,72.5,Blambangan,Bright,AL/RH/BK,-
1,1,9,8,2015-07-13,7,12:23:04,10.0,18.0,14.0,2.79,2.03,3.68,3.92,58.5,Blambangan,Bright,AL/CR,-
1,1,9,8,2015-07-14,7,12:20:36,20.0,18.0,14.0,2.67,2.79,3.68,4.06,55.1,Blambangan,Bright,AL/RH/CR,-
1,1,9,8,2015-07-16,7,12:15:18,12.0,24.0,18.0,3.94,2.79,3.68,4.07,72.7,Blambangan,-,-,-
1,1,9,8,2015-07-20,7,12:33:37,11.0,19.0,13.0,5.21,1.78,2.79,5.36,56.9,Blambangan,-,-,-
1,1,9,8,2015-07-21,7,12:26:06,12.0,17.0,13.0,1.92,1.03,2.60,3.06,70.9,Blambangan,-,-,-
1,1,9,8,2015-07-22,7,12:33:14,10.0,17.0,9.8,3.54,1.90,3.91,4.38,65.6,Blambangan,-,-,-
1,1,9,8,2015-07-24,7,12:00:00,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Blambangan & Araren Pit,-,-,-
1,1,9,8,2015-07-25,7,12:12:47,15.0,17.0,11.0,4.06,3.59,5.76,6.81,52.7,Blambangan,-,-,-
1,1,9,8,2015-07-27,7,12:25:51,13.0,18.0,11.0,4.19,3.16,6.83,7.34,69.7,Blambangan,-,-,-
1,1,9,8,2015-07-29,7,12:20:39,9.8,11.0,11.0,1.90,1.03,1.68,2.02,62.2,Blambangan,-,-,-
1,1,9,8,2015-07-30,7,12:15:28,10.0,18.0,11.0,2.17,1.51,2.56,2.69,51.9,Blambangan,-,-,-
1,1,9,8,2015-07-31,7,12:17:30,20.0,20.0,12.0,2.00,1.41,3.14,3.31,56.4,Blambangan,-,-,-
1,1,9,8,2015-08-03,7,12:45:00,-,-,-,-,-,-,-,-,Blambangan & Araren,-,-,Blast monitoring at tinerungan and kayuwale
1,1,9,8,2015-08-04,7,12:00:00,-,-,-,-,-,-,-,-,Blambangan & Araren,-,-,Blast monitoring at tinerungan and kayuwale
1,1,9,8,2015-08-06,7,12:24:03,10.0,15.0,11.0,2.60,2.00,3.540,3.890,63.1,Blambangan,-,RT/RH/BK,-
1,1,9,8,2015-08-07,7,12:28:26,7.2,14.0,11.0,3.97,4.29,5.97,6.43,57.6,Blambangan,-,RT/RH/BK,-
1,1,9,8,2015-08-08,7,12:00:00,-,-,-,-,-,-,-,-,Blambangan & Araren Pit,-,RT/RH/BK,Monitoring at Tinerungan  and Kayuwale
1,1,9,8,2015-08-10,7,12:24:27,11.00,15.00,9.00,3.43,1.76,3.79,3.81,57.5,Blambangan,-,AP/AL/DA,-
1,1,9,8,2015-08-12,7,12:47:28,10.00,18.00,14.00,3.60,1.57,2.81,3.79,68.0,Blambangan,-,RT/CR,-
1,1,9,8,2015-08-13,7,12:25:42,15.00,20.00,15.00,4.98,3.33,6.05,7.09,62.1,Blambangan,-,AL/RT/BK,-
1,1,9,8,2015-08-15,7,12:47:46,11.00,11.00,12.00,3.38,2.59,5.62,6.10,70.9,Blambangan,-,RH/RT/BK,-
1,1,9,8,2015-08-19,7,12:23:20,17.00,15.00,13.00,2.78,2.00,4.67,4.82,59.0,Blambangan,-,AL/RT/BK,-
1,1,9,8,2015-08-20,7,12:24:39,11.00,14.00,8.80,3.89,2.87,5.48,5.70,58.4,Blambangan,-,AL/RT,-
1,1,9,8,2015-08-21,7,12:23:58,11.00,14.00,14.00,2.65,2.56,3.54,3.62,64.7,Blambangan,-,RT/BK,-
1,1,9,8,2015-08-24,7,12:46:07,8.80,18.00,13.00,4.98,4.78,6.29,7.12,63.3,Blambangan,-,AL/RT/BK,-
1,1,9,8,2015-08-25,7,12:27:23,18.00,19.00,12.00,4.89,3.94,5.70,6.02,61.0,Blambangan,-,RH/BK,-
1,1,9,8,2015-08-26,7,12:00:00,-,-,-,-,-,-,-,-,Blambangan & Araren,-,RH/RT/BK,Blast monitoring at Tinerungan & Kayuwale
1,1,9,8,2015-08-27,7,12:25:08,12.00,17.00,13.00,2.98,2.32,3.70,4.46,53.5,Blambangan,-,RH/RT,-
1,1,9,8,2015-08-31,7,12:35:36,9.50,18.00,9.30,4.40,1.98,2.94,4.43,62.5,Blambangan,-,-,-
1,1,9,8,2015-09-04,7,12:42:18,9.80,14.00,9.10,4.70,2.70,5.46,6.78,57.8,Blambangan ,-,-,-
1,1,9,8,2015-09-07,7,12:23:08,8.30,12.00,9.30,3.92,2.41,5.51,5.60,53.1,Blambangan ,-,-,-
1,1,9,8,2015-09-09,7,12:21:35,11.00,17.00,9.70,5.00,3.130,3.68,5.11,62.4,Blambangan ,-,-,-
1,1,9,8,2015-09-15,7,12:29:45,10.00,16.00,12.00,1.22,0.651,1.11,1.23,51.5,Blambangan ,-,-,-
1,1,9,8,2016-06-28,7,12:25:44,10.00,11.00,9.50,2.91,0.968,2.38,3.39,54.5,Blambangan ,-,-,-
1,1,9,8,2016-07-01,7,12:24:15,9.00,11.00,10.00,4.29,1.490,2.73,4.41,63.6,Blambangan ,-,-,-
1,1,9,8,2016-07-05,7,12:24:01,17.00,19.00,14.00,1.14,0.603,1.00,1.18,65.6,Blambangan ,-,-,-
1,1,9,8,2016-07-07,7,12:24:50,7.50,23.00,14.00,1.10,0.873,1.29,1.41,55.1,Blambangan ,-,-,-
1,1,9,8,2016-07-08,7,12:25:10,8.00,17.00,9.80,3.43,1.460,3.84,4.62,53.9,Blambangan ,-,-,-
1,1,9,8,2016-07-11,7,12:24:47,16.00,14.00,15.00,4.49,3.060,4.89,5.39,71.3,Blambangan ,-,CR,-
1,1,9,8,2016-07-16,7,12:26:37,8.40,11.00,9.80,1.37,0.667,1.08,1.57,60.6,Blambangan ,-,RT,-
1,1,9,8,2016-07-18,7,12:29:26,13.00,17.00,6.60,1.05,0.825,1.60,1.94,56.2,Blambangan ,-,AL/CR,-
