codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
15,3,2010-09-07,154.0,108.0,1,3.4,-,28.7,-,0.0,-,-,-,-,-,8.09,2.4,-,0.09,4,0.02,0.005,0.005,0.005,0.02,-,0.074,0.001,0.059,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,440,4840,-
15,3,2010-10-05,140.0,98.0,12,15.2,-,26.9,-,0.0,-,-,-,-,-,8.18,2.9,-,0.08,4,0.02,0.005,0.005,0.005,0.02,-,0.046,0.002,0.059,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.04,0.001,-,0.005,0.000,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.002,0.2,-,-,-,-,1220,4840.000,-
15,3,2010-11-02,151.0,106.0,2,5.5,-,24.2,-,0.0,-,0.21,-,-,-,7.86,1.4,-,0.09,4,0.02,0.005,0.005,0.005,0.02,-,0.088,0.001,0.039,-,-,-,0.001,-,-,-,0.000,-,-,-,0.005,0.04,0,-,0.005,0,0.001,-,0,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.03,-,-,-,-,182,2020,-
15,3,2010-12-02,150,105.0,6,6.9,-,27.0,-,0.0,-,4.91,-,-,-,7.99,0.6,-,0.09,3,0.02,0.005,0.005,0.005,0.02,-,0.138,0.001,0.032,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.02,0,-,0.005,0.000,0.001,-,0.000,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,580,4840.000,-
15,3,2011-01-04,157,110,3,4.0,-,22.9,-,0.0,-,5.22,-,-,-,7.90,3.5,-,0.08,3,0.02,0.005,0.005,0.005,0.02,-,0.061,0.001,0.062,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.002,0.02,-,-,-,-,4840.000,4840.000,-
15,3,2011-02-01,138,96,15,-,-,25.2,-,0.0,-,-,-,-,-,7.89,3.5,-,0.09,3,0.02,0.005,0.005,0.005,0.02,-,0.245,0.002,0.041,-,0.144,-,0.0005,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.06,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1540,4840.000,-
15,3,2011-03-02,148,104,1,-,-,26.8,-,0.0,-,5.65,-,-,-,7.97,1.9,-,0.08,4,0.02,0.005,0.005,0.005,0.02,-,0.158,0.001,0.032,-,0.054,-,0.0005,-,-,-,0.0001,0.001,-,0.001,0.005,0.08,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3460,4840,-
15,3,2011-04-05,154,108,6,-,-,27.8,-,0.0,-,4.91,-,-,-,8.22,2.3,-,0.09,3,0.02,0.005,0.005,0.005,0.02,-,0.099,0.001,0.092,-,0.020,-,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,480,4840,-
15,3,2011-05-02,135,94,15,-,-,28.5,-,0.0,-,5.12,-,-,-,8.00,2.5,-,0.09,2,0.02,0.005,0.005,0.005,0.02,-,0.204,0.001,0.040,-,0.206,-,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.10,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,780,4840,-
15,3,2011-06-02,143,100,10,-,-,28.4,-,0.0,-,5.81,-,-,-,7.84,1.9,-,0.1,5,0.02,0.005,0.005,0.005,0.02,-,0.204,0.001,0.036,-,0.253,-,0.0005,-,-,-,0.0001,0.001,0.001,0.001,0.005,0.07,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1100,4840,-
15,3,2011-07-05,161,113,4,-,-,29.7,-,0.0,-,5.52,-,-,-,8.14,1.8,-,0.06,4,0.02,0.005,0.005,0.005,0.02,-,0.108,0.001,0.07,-,0.016,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,106,4840,-
15,3,2011-08-03,185,130,1,-,-,31.2,-,0.0,-,5.71,-,-,-,8.25,2.2,-,0.07,4,0.02,0.005,0.005,0.005,0.02,-,0.005,0.001,0.067,-,0.011,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,200,4840,-
15,3,2011-09-04,196,137,1,-,-,27.2,-,0.0,-,6.12,-,-,-,8.11,2.80,-,0.08,3,0.02,0.005,0.005,0.005,0.02,-,0.036,0.001,0.083,-,0.031,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.05,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,52,4840,-
15,3,2011-10-05,161,113,14,-,-,28.8,-,0.0,-,6.85,-,-,-,8.29,1.8,-,0.11,4,0.02,0.005,0.005,0.005,0.02,-,0.005,0.001,0.047,-,0.108,-,0.0008,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00005,0.001,-,0.0001,-,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,340,4840,-
15,3,2011-11-02,113,79,2,-,-,25.2,-,-,-,7.75,-,-,-,8.36,0.6,-,0.11,4,0.02,0.005,0.005,0.005,0.02,-,0.005,0.001,0.022,-,0.030,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.05,0.001,-,0.005,0.00005,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1300,4840,-
15,3,2011-12-02,111,78,330,-,-,25.7,-,-,-,7.17,-,-,-,7.99,3.3,-,0.09,5,0.02,0.005,0.005,0.005,0.02,-,0.124,0.005,0.020,-,0.342,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.21,0.001,-,0.005,0.00005,0.001,-,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,5,0.001,0.01,-,-,-,-,4840,4840,-
