standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,35,2018-09-27,9:04 AM,9:06 AM,11,8.60,7.18,162,1010,647,28.1,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Mining act,BK/RH,-,-,-,-,-,-
1,1,35,2018-09-28,8:57 AM,8:59 AM,10,8.45,7.17,170,1000,639,28.3,-,-,-,-,Surut,Normal,Normal,Tidak,Tidak,tidak,Mining act,BK/FP,-,-,-,-,-,-
1,1,35,2018-09-29,9:47 AM,9:49 AM,16,7.98,7.06,123,999,629,29.6,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Mining act,BK/AL,-,-,-,-,-,-
1,1,35,2018-09-30,11:05 AM,11:07 AM,13,8.54,7.10,145,1020,652,29.9,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Mining act,RH/RT,-,-,-,-,-,-
1,1,35,2018-10-01,10:39 AM,10:42 AM,13,8.50,7.16,143,1032,660,30.0,-,-,-,-,Surut,Normal,Normal,Tidak,Tidak,tidak,Mining act,AP/RP,-,-,-,-,-,-
1,1,35,2018-10-03,10:50 AM,10:52 AM,17,8.49,7.28,142,1320,813,29.6,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Toka Pit,RT/AP,-,-,-,-,-,-
1,1,35,2018-10-04,8:52 AM,8:54 AM,9,8.16,7.56,126,1280,806,30.6,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Toka Pit,RT/FP,-,-,-,-,-,-
1,1,35,2018-10-05,8:40 AM,8:42 AM,15,8.01,7.03,151,1000,642,28.5,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-06,8:41 AM,8:43 AM,17,8.03,7.10,120,1040,665,28.0,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Toka Pit,BK/AL,-,-,-,-,-,-
1,1,35,2018-10-07,11:07 AM,11:09 AM,15,8.12,7.12,132,1116,703,29.2,-,-,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Toka Pit,RT,-,-,-,-,-,-
1,1,35,2018-10-08,10:36 AM,10:38 AM,40,7.98,7.18,164,1040,665,30.5,0.5,6.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RH/FP,-,-,-,-,-,-
1,1,35,2018-10-09,10:18 AM,10:20 AM,59,7.87,7.11,189,1040,660,30.4,0.5,89.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-10,9:16 AM,9:18 AM,28,8.37,7.02,100,1030,656,29.4,0.5,14.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-11,9:28 AM,9:30 AM,20,8.00,6.98,110,1170,746,30.3,0.5,4.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-12,2:35 PM,2:37 PM,18,8.09,7.20,122,1200,756,31.8,0.5,6.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RH/FP,-,-,-,-,-,-
1,1,35,2018-10-13,8:38 AM,8:40 AM,12,8.36,7.11,112,1320,831,30.1,0.5,10.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,bk/al,-,-,-,-,-,-
1,1,35,2018-10-14,8:53 AM,8:55 AM,16,8.42,7.17,152,1310,820,29.9,0.5,13.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RH,-,-,-,-,-,-
1,1,35,2018-10-15,11:48 AM,11:50 AM,8,7.99,7.70,153,1090,698,29.5,0.5,7.9,-,-,Surut,Agak Keruh,Normal,Ada,Ada,tidak,Toka Pit,RT/FP,-,-,-,-,-,-
1,1,35,2018-10-16,12:07 PM,12:09 PM,12,7.89,7.88,165,1240,781,29.3,0.6,6.3,-,-,Surut,Agak Keruh,Normal,Ada,Ada,tidak,Toka Pit,RT/FP,-,-,-,-,-,-
