id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,5,8,2017-05-06,7,17:11:47,8.1,19.6,11.3,12.8,19.6,16.5,22.7,79.7,Araren Pit,Bright,RH,-
1,1,5,8,2017-05-08,7,17:05:19,5.9,5.33,8.2,6.98,5.33,8.25,8.69,84.4,Araren Pit,Bright,AP,-
1,1,5,8,2017-05-12,7,17:01:38,10.7,7.4,9.8,2.03,2.29,3.3,3.55,71.7,Araren Pit,Bright,DA/RS,-
1,1,5,8,2017-05-13,7,17:06:37,12.3,7.7,15.5,1.78,1.9,2.16,2.56,83.7,Araren Pit,Bright,BK,-
1,1,5,8,2017-05-19,7,12:45:27,10.3,10.9,12.3,1.65,2.16,1.78,2.66,92.5,Araren Pit,Bright,MU,-
1,1,5,8,2017-05-20,7,12:29:01,8,9.1,11.4,1.65,1.52,1.52,1.85,94.5,Araren Pit,Bright,AL,-
1,1,5,8,2017-05-23,7,12:30:24,-,-,-,-,-,-,-,-,Blambangan & Araren Pit,Bright,AL/RH/RT,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-05-26,7,12:57:19,7,6.3,5.3,4.7,4.44,3.56,5.26,83.3,Araren Pit,Bright,AL,-
1,1,5,8,2017-05-27,7,12:31:43,-,-,-,-,-,-,-,-,Blambangan,Bright,AL/BK,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-05-27,7,12:31:52,-,-,-,-,-,-,-,-,Araren Pit,Bright,AL/BK,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-05-30,7,13:34:25,7.7,6.8,11.5,3.56,6.22,4.32,6.86,89.8,Araren Pit,Cloudy,RT,-
1,1,5,8,2017-05-30,7,13:37:25,7.6,6.7,5.9,2.54,5.71,3.68,5.99,67.3,Araren Pit,cloudy,RT,Second blasting
1,1,5,8,2017-05-31,7,17:18:03,16.4,9.1,15.6,61.3,23.1,57.5,74,98.4,Araren Pit,cloudy,RT/BK,-
1,1,5,8,2017-06-09,7,12:32:54,6.7,10.9,3.81,4.7,1.52,3.81,5.4,81.5,Araren Pit,Rain,BK,-
1,1,5,8,2017-06-13,7,12:56:09,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Araren Pit,Bright,AL,-
1,1,5,8,2017-06-14,7,12:47:37,-,-,-,-,-,-,-,-,Blambangan,Cloudy,AP/AL,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-06-14,7,12:48:27,-,-,-,-,-,-,-,-,Araren Pit,Cloudy,AP/AL,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-06-16,7,13:00:18,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Araren Pit,Rain,AP/AL,-
1,1,5,8,2017-06-19,7,12:44:55,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Araren Pit,Rain,RH/RT,-
1,1,5,8,2017-06-20,7,12:51:02,-,-,-,-,-,-,-,-,Blambangan,RAIN,RT/RH,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-06-20,7,12:52:05,-,-,-,-,-,-,-,-,Araren Pit,Rain,RH/RT,Tools at Tinerungan & Kayuwale
1,1,5,8,2017-06-22,7,12:35:11,8.6,20.1,8.4,3.81,1.9,4.19,4.92,87.8,Araren Pit,-,-,-
1,1,5,8,2017-06-23,7,13:35:17,-,-,-,-,-,-,-,-,Araren Pit,-,RH/RT/BK,Tools at Tinerungan
1,1,5,8,2017-06-24,7,12:38:40,8.5,12,8.1,1.9,1.14,2.29,2.64,79.7,Araren Pit,-,RH/RT,-
1,1,5,8,2017-06-26,7,12:38:06,7.6,4.2,13.1,1.9,1.65,2.16,2.73,68.6,Araren Pit,-,BK,-
1,1,5,8,2017-06-27,7,12:36:17,6.1,7.9,6.6,15.5,5.59,21,25.1,69.8,Araren Pit,-,RH/RT/BK,-
1,1,5,8,2017-06-29,7,12:35:12,-,-,-,-,-,-,-,-,Araren Pit,-,RH/RT,Tools at Kayuwale and telkom road
1,1,5,8,2017-06-30,7,12:30:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Araren Pit,Rain,RH/RT,-
1,1,5,8,2017-07-01,7,12:33:05,-,-,-,-,-,-,-,-,Araren Pit,Rain,RH/RT,Tools at Kayuwale and telkom road
1,1,5,8,2017-07-03,7,12:27:45,9.8,8,7,3.81,2.79,5.84,5.95,61.3,Araren Pit,Cloudy,AL,-
1,1,5,8,2017-07-05,7,12:30:25,11.7,27.7,6.3,2.41,1.4,2.16,2.81,65,Araren Pit,Bright,AL/RH/BK,-
1,1,5,8,2017-07-06,7,12:34:37,-,-,-,-,-,-,-,-,Araren Pit,Bright,AL/BK,Tools at Kayuwale and telkom road
1,1,5,8,2017-07-07,7,12:36:05,7.7,8.3,7.9,9.78,5.21,11.2,12.5,71.9,Araren Pit,Bright,RH/RT,-
