codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
13,3,2015-11-01,NF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2015-12-01,251,176,3,-,-,30.3,-,-,-,7.5,59,-,-,7.38,-,-,0.09,37,0.01,0.005,0.005,0.005,-,0.03,0.062,0.004,0.215,-,0.005,-,0.0024,-,0.014,-,0.0001,-,0.005,0.001,0.005,0.27,0.001,-,0.005,0.00005,-,0.0015,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,560,-,2020,
13,3,2016-01-05,160.8,113,1,-,-,29.5,-,-,-,7.11,44,-,-,7.53,-,0.02,0.08,33,0.01,0.005,0.005,0.005,-,0.03,0.011,0.002,0.07,-,0.051,-,0.0024,-,0.005,-,0.0001,-,0.005,0.001,0.005,0.36,0.003,-,0.012,0.00005,-,0.0005,0.0018,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,1454,-,4840,
13,3,2016-02-03,152,107,7,-,-,29.3,-,-,-,7.48,-,-,-,7.4,-,-,-,25,0.01,0.005,0.005,0.005,-,0.02,0.011,0.002,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.61,0.002,-,0.012,0.00005,-,0.0005,0.0045,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2016-03-02,153,107,5,-,-,34.3,-,-,-,7.51,-,-,-,7.7,-,-,-,39,0.01,0.005,0.005,0.005,-,0.06,0.006,0.004,-,-,-,-,0.0019,-,0.025,-,0.0002,-,-,0.001,0.005,1.05,0.008,-,0.007,0.00005,-,0.0008,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,21,-,-,-,-,-,-,-,-,-,
13,3,2016-04-05,162,113,3,-,-,31.7,-,-,-,7.28,51,-,-,7.1,-,0.03,0.04,11,0.01,0.005,0.005,0.005,-,0.03,0.083,0.003,0.062,-,0.326,-,0.001,-,0.019,-,0.0002,-,0.005,0.001,0.005,0.81,0.011,-,0.017,0.00005,-,0.0013,0.003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2240,4840,
13,3,2016-05-02,148,104,9,-,-,32.6,-,-,-,6.76,-,-,-,7.2,-,-,-,15,0.01,0.005,0.005,0.005,-,0.04,0.025,0.005,-,-,-,-,0.0009,-,0.02,-,0.0001,-,-,0.001,0.005,0.95,0.013,-,0.011,0.00005,-,0.001,0.0077,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2016-06-01,137,96,8,-,-,29.6,-,-,-,7.92,-,-,-,7.34,-,-,-,16,0.002,0.005,0.005,0.005,-,0.03,0.085,0.001,-,-,-,-,0.0005,-,0.009,-,0.0001,-,-,0.001,0.005,0.73,0.002,-,0.089,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2016-07-02,108,75,10,-,-,28.3,-,-,-,7.88,34,-,-,7.42,-,0.02,0.03,17,0.002,0.005,0.005,0.005,-,0.02,0.01,0.003,0.039,-,0.856,-,0.0006,-,0.011,-,0.0001,-,0.005,0.001,0.005,0.55,0.003,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2016-08-03,94,66,3,-,-,26.8,-,-,-,7.91,-,-,-,7.23,-,-,-,17,0.002,0.005,0.005,0.005,-,0.02,0.238,0.001,-,-,-,-,0.0006,-,0.005,-,0.0006,-,-,0.001,0.005,0.03,0.026,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2016-09-03,181,127,11,-,-,29.9,-,-,-,8.1,-,-,-,7.36,-,-,-,14,0.002,0.005,0.005,0.005,-,0.02,0.005,0.004,-,-,-,-,0.0006,-,0.022,-,0.0002,-,-,0.001,0.005,0.6,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2016-10-04,88,61,11,-,-,28.9,-,-,-,7.55,31,-,-,7.4,-,0.02,0.05,8,0.002,0.005,0.005,0.005,-,0.02,0.005,0.006,0.139,-,0.005,-,0.0005,-,0.012,-,0.0003,-,0.005,0.001,0.005,1.83,0.002,-,0.01,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2016-11-02,92,65,25,-,-,29.6,-,-,-,7.5,30,-,-,7.4,-,0.02,0.03,10,0.002,0.005,0.005,0.005,-,0.02,0.215,0.001,0.259,-,9.98,-,0.0016,-,0.012,-,0.0007,-,0.005,0.001,0.01,4.6,0.002,-,0.027,0.00005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2016-12-01,127,89,7,-,-,29.1,-,-,-,7.57,-,-,-,7.44,-,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.107,0.001,-,-,-,-,0.0005,-,0.034,-,0.0003,-,-,1,0.005,0.89,0.001,-,0.005,0.00005,-,0.0005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-01-02,90,63,11,-,-,28.4,-,-,-,8.24,32,-,-,7.27,-,0.04,0.04,11,0.002,0.005,0.005,0.005,-,0.02,0.301,0.001,0.054,-,0.404,-,0.0005,-,0.011,-,0.0001,-,0.005,0.001,0.005,0.43,0.002,-,0.009,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3980,4840,
13,3,2017-02-02,102,72,5,-,-,27.8,-,-,-,7.99,-,-,-,7.19,-,-,-,9,0.002,0.005,0.005,0.005,-,0.02,0.104,0.004,-,-,-,-,0.0005,-,0.012,-,0.0003,-,-,0.001,0.006,1,0.001,-,0.011,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-03-01,113,79,12,-,-,30.1,-,-,-,8.05,-,-,-,7.23,-,-,-,14,0.002,0.005,0.005,0.005,-,0.02,0.112,0.008,-,-,-,-,0.0005,-,0.014,-,0.0002,-,-,0.001,0.005,0.91,0.001,-,0.007,0.00005,-,0.0005,0.0001,-,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-04-04,92,64,18,-,-,29.3,-,-,-,8.15,33,-,-,7.29,-,0.03,0.09,7,0.002,0.005,0.005,0.005,-,0.03,0.165,0.001,0.06,-,2.57,-,0.0005,-,0.005,-,0.0001,-,0.005,0.001,0.005,1.26,0.004,-,0.007,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,730,4840,
13,3,2017-05-03,120,84,3,-,-,29.8,-,-,-,7.7,-,-,-,7.21,-,-,-,10,0.002,0.005,0.005,0.005,-,0.03,0.005,0.001,-,-,-,-,0.0005,-,0.02,-,0.0001,-,-,0.001,0.005,0.47,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-06-01,118,82,9,-,-,29.1,-,-,-,7.67,-,-,-,7.34,-,-,-,10,0.002,0.005,0.005,0.005,-,0.02,0.048,0.001,-,-,-,-,0.0005,-,0.184,-,0.0001,-,-,0.001,0.005,0.47,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-07-04,103,72,11,-,-,31.8,-,-,-,8.11,36,-,-,7.41,-,0.02,0.06,10,0.002,0.005,0.005,0.005,-,0.02,0.056,0.004,0.115,-,2.09,-,0.0005,-,0.01,-,0.0004,-,0.005,0.001,0.005,1.21,0.001,-,0.008,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2240,4840,
13,3,2017-08-01,127,89,2,-,-,31.7,-,-,-,7.71,-,-,-,7.43,-,-,-,13,0.002,0.005,0.005,0.005,-,0.03,0.005,0.001,-,-,-,-,0.0005,-,0.012,-,0.0002,-,-,0.001,0.005,0.5,0.001,-,0.005,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-09-01,133,93,6,-,-,27.3,-,-,-,7.4,-,-,-,7.6,-,-,-,15,0.002,0.005,0.005,0.005,-,0.04,0.039,0.006,-,-,-,-,0.0005,-,0.012,-,0.0001,-,-,0.001,0.005,0.29,0.002,-,0.005,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2017-10-01,107,75,9,-,-,29,-,-,-,7.7,40,-,-,7.45,-,0.02,0.09,15,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.028,-,1.48,-,0.0005,-,0.018,-,0.0002,-,0.005,0.001,0.005,1.06,0.002,-,0.006,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.007,0.01,-,-,-,-,4840,4840,
13,3,2017-11-01,114,79,18,-,-,29.8,-,-,-,7.38,-,-,-,7.2,-,-,-,11,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.82,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,-,-,-,-,-,-,-,-,-,
13,3,2017-12-01,120,84,10,-,-,28.4,-,-,-,7.29,-,-,-,7.53,-,-,-,15,0.002,0.005,0.005,0.005,-,0.02,0.065,0.002,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.43,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-01-04,87,61,22,-,-,27.9,-,-,-,7.4,-,-,-,7.06,-,-,-,13,0.002,0.005,0.005,0.005,-,0.12,0.11,0.001,-,-,-,-,0.0005,-,0.018,-,0.0001,-,-,0.001,0.005,1.93,0.008,-,0.014,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-02-01,122,86,1,-,-,28.3,-,-,-,8.07,48,-,-,7.15,-,0.02,0.33,14,0.002,0.005,0.005,0.005,-,0.02,0.025,0.002,0.043,-,0.554,-,0.0005,-,0.014,-,0.0001,-,0.005,0.001,0.005,0.69,0.001,-,0.009,0.00005,-,0.0005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2600,4840,
13,3,2018-03-01,75,53,48,-,-,28.1,-,-,-,7.73,-,-,-,7.59,-,-,-,19,0.002,0.005,0.005,0.005,-,0.09,0.172,0.008,-,-,-,-,0.0005,-,0.016,-,0.0006,-,-,0.001,0.005,2.04,0.01,-,0.012,0.00005,-,0.0005,0.0116,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-04-01,106,74,5,-,36,29.3,-,-,-,7.55,-,-,-,7.56,1.1,-,-,15,0.002,0.005,0.005,0.005,-,0.02,0.054,0.002,-,-,-,-,0.0005,-,0.015,-,0.0001,-,-,0.001,0.005,0.59,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-05-01,107,75,1,-,39,27.7,-,-,-,8.11,39,-,-,7.47,0.5,0.02,0.07,10,0.002,0.005,0.005,0.005,-,0.06,0.061,0.001,0.134,-,0.65,-,0.0005,-,0.011,-,0.0002,-,0.005,0.001,0.005,0.64,0.004,-,0.005,0.00005,-,0.0005,0.0124,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2600,4840,
13,3,2018-06-02,96,67,1,-,37,27.4,-,-,-,7.96,-,-,-,7.3,2,-,-,14,0.002,0.005,0.005,0.005,-,0.02,0.053,0.001,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.73,0.001,-,0.005,0.00005,-,0.0005,0.0006,-,0.001,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-07-03,156,109,18,-,50,28.3,-,-,-,7.51,-,-,-,7.55,7.7,-,-,13,0.002,0.005,0.005,0.005,-,0.05,0.049,0.006,-,-,-,-,0.0005,-,0.019,-,0.0001,-,-,0.001,0.006,0.82,0.001,-,0.005,0.00005,-,0.0005,0.0002,-,0.028,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,-,-,-,-,-,-,-,-,-,
13,3,2018-08-01,145,101,9,-,46,28.2,-,-,-,7.24,56,-,-,7.51,1.6,0.05,0.14,17,0.002,0.005,0.005,0.005,-,0.02,0.082,0.001,0.056,-,1.68,-,0.0005,-,0.021,-,0.0001,-,0.005,0.001,0.005,1.4,0.001,-,0.008,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2820,4840,
13,3,2018-09-04,208,145,3,-,71,28.5,-,-,-,8.08,-,-,-,7.44,2.4,-,-,14,0.002,0.005,0.005,0.005,-,0.04,0.08,0.001,-,-,-,-,0.0005,-,0.013,-,0.0001,-,-,0.001,0.005,0.71,0.001,-,0.005,0.00005,-,0.0005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-10-02,208,145,6,-,68,28.7,-,-,-,7.31,-,1,72,7.47,1.8,-,-,19,0.002,0.005,0.005,0.005,-,0.02,0.026,0.001,-,-,-,-,0.0005,-,0.012,18.3,0.0001,-,-,0.001,0.005,0.24,0.001,5.37,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-11-01,147,103,8,-,48,29.9,-,-,-,7.19,-,1,50,8.33,2.3,-,-,23,0.002,0.005,0.005,0.005,-,0.02,0.068,0.001,-,-,-,-,0.0005,-,0.02,11.6,0.0001,-,-,0.001,0.006,2.01,0.003,4.51,0.012,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2018-12-03,145,102,7,-,43,26.8,-,-,-,7.9,51,1,51,7.78,4.3,0.02,0.1,14,0.002,0.005,0.005,0.005,-,0.02,0.044,0.002,0.045,-,0.171,-,0.0005,-,0.008,10.6,0.0001,-,0.005,0.001,0.006,0.44,0.001,4.09,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2019-01-05,90,63,34,-,31,28.2,-,-,-,7.73,-,1,33,7.59,2.1,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.148,0.001,-,-,-,-,0.0005,-,0.005,7.7,0.0001,-,-,0.001,0.005,3.34,0.003,2.74,0.018,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2019-02-05,96,67,12,-,31,27.3,-,-,-,7.7,33,1,33,6.74,2.1,-,0.2,9,0.002,0.005,0.005,0.005,-,0.02,0.125,0.002,0.044,-,1.66,-,0.0005,-,0.013,8,0.0001,-,0.005,0.001,0.005,0.91,0.001,2.58,0.006,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2019-03-01,116,81,4,-,39,30.4,-,-,-,7.7,41,1,41,7.23,1.7,0.03,0.1,13,0.002,0.005,0.005,0.005,-,0.02,0.046,0.001,0.035,-,0.476,-,0.0005,-,0.016,10.2,0.0001,-,0.005,0.001,0.005,0.5,0.001,3.15,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2019-04-03,130,91,12,-,38,30.69,-,-,-,6.2,-,1,53,7.15,0.9,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.012,0.001,-,-,-,-,0.0005,-,0.012,9.6,0.0002,-,-,0.001,0.005,0.93,0.001,3.45,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2019-05-07,119,84,4,-,35,33.7,-,-,-,7.47,43,1,43,7.23,0.5,0.02,0.07,12,0.002,0.005,0.005,0.005,-,0.02,0.047,0.001,0.025,-,0.352,-,0.0005,-,0.014,8.8,0.0001,-,0.005,0.001,0.005,0.31,0.001,3.07,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,
13,3,2019-06-12,152,100,7,-,50.1,30.1,-,-,-,7.12,56,1,56,7.54,2.5,0.01,0.09,8,0.002,0.005,0.005,0.005,-,0.02,0.022,0.001,0.221,-,0.04,-,0.0016,-,0.03,12.8,0.0001,-,0.002,0.001,0.001,0.693,0.001,4.41,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,1,0.001,0.01,-,-,-,-,15,12100,
13,3,2019-07-03,136,90,10,13.2,40.9,29,-,0.1,-,7.45,48,1,48,7.39,3.4,0.01,0.12,10,0.002,0.005,0.005,0.005,-,0.02,0.022,0.001,0.157,-,0.01,-,0.0014,-,0.04,10.4,0.0001,-,0.002,0.001,0.007,0.193,0.002,3.65,0.065,0.00005,-,0.0005,0.001,-,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,3,13,1,0.001,0.01,-,-,-,-,18,12100,
13,3,2019-08-05,197,132,6,3.8,64.6,28.6,-,0.0,-,7.09,77,1,77,7.44,2.6,0.01,0.15,10,0.002,0.005,0.005,0.005,-,0.02,0.036,0.001,0.128,-,0.01,-,0.0016,-,0.03,16.6,0.0001,-,0.002,0.001,0.001,0.262,0.001,5.64,0.001,0.00007,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0.001,0.01,-,-,-,-,299,12100,
13,3,2019-09-04,330,220,7,5,92.3,29.25,-,0.2,-,7.66,109,1,109,7.62,34.5,0.29,0.06,14,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.375,-,0.01,-,0.0018,-,0.05,23.1,0.0001,-,0.002,0.001,0.001,0.014,0.001,8.42,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,11,1,0.001,0.01,-,-,-,-,44,12100,
13,3,2019-10-01,2860,1940,12,6.1,547,30.3,-,1.3,-,5.96,156,1,156,7.6,710,0.09,0.19,98,0.002,0.005,0.005,0.005,-,0.02,0.104,0.001,0.356,-,0.01,-,0.0034,-,0.13,96.9,0.0001,-,0.002,0.001,0.001,0.010,0.001,74,3.29,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,4,20,1,0.001,0.01,-,-,-,-,16,12100,
13,3,2019-11-05,198,134,10,11,53,31.7,-,0,-,7.11,56,1,56,7.35,7.2,0.01,0.1,25,0.002,0.005,0.005,0.005,-,0.02,0.059,0.002,0.364,-,0.01,-,0.0025,-,0.1,13.3,0.0001,-,0.002,0.001,0.003,0.276,0.001,4.82,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,4,17,1,0.001,0.01,-,-,-,-,1,12100,
13,3,2019-12-03,200,130,5,5.5,57.9,29.01,-,0.1,-,7.1,65,1,65,7.25,10.9,0.01,0.12,16,0.002,0.005,0.005,0.005,-,0.02,0.039,0.018,0.365,-,0.02,-,0.0021,-,0.04,14.4,0.0001,-,0.002,0.001,0.002,0.385,0.001,5.3,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,13,1,0.001,0.01,-,-,-,-,1,9930,
13,3,2020-01-08,113,76,32,79.5,31.7,26.4,-,0.1,-,7.65,26,1,26,6.94,4,0.01,0.07,17,0.002,0.005,0.005,0.005,-,0.02,1.4,0.001,0.285,-,0.42,-,0.0009,-,0.02,8.14,0.0001,-,0.002,0.001,0.005,0.306,0.001,2.76,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1000,1,10,-,-,-,-,1,6020,
13,3,2020-02-05,101,67,9,43.1,28.6,29.1,-,0.0,-,7.35,30,1,30,7.31,3,0.01,0.07,11,0.002,0.005,0.005,0.005,-,0.02,0.608,0.001,0.241,-,0.34,-,0.0008,-,0.02,7.13,0.0001,-,0.002,0.001,0.003,0.259,0.001,2.61,0.003,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1000,1,10,-,-,-,-,1,12100,
13,3,2020-03-04,99,69,12,42.2,30.5,29.2,-,0.0,-,7.96,35,1,35,7.56,2.9,0.01,0.07,8,0.002,0.005,0.005,0.005,-,0.02,0.338,0.001,0.213,-,4.09,-,0.0011,-,0.02,8.03,0.0001,-,0.002,0.001,0.005,1.49,0.001,2.54,0.007,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,1000,1,10,-,-,-,-,1,12100,
13,3,2020-04-07,117,75,17,39.3,35.4,28.3,-,0.1,-,7.65,43,1,43,8.03,2.2,0.01,0.07,10,0.002,0.005,0.005,0.005,-,0.02,0.073,0.001,0.196,-,0.63,-,0.001,-,0.02,9.39,0.0001,-,0.002,0.001,0.002,0.361,0.001,2.91,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1000,1,10,-,-,-,-,1,12100,
13,3,2020-05-04,NS,NS,NS,-,NS,NS,-,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,NS,NS,-,NS,-,NS,-,NS,NS,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,-,NS,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,NS,NS,NS,NS,-,-,-,-,-,-,
13,3,2020-06-12,101,63,9,38.1,26.4,28.3,-,0.0,-,7.11,39,1,39,8.05,2,0.01,0.07,9,0.002,0.005,0.005,0.005,-,0.02,0.099,0.001,0.234,-,0.53,-,0.0016,-,0.02,6.6,0.0001,-,0.002,0.001,0.003,0.311,0.001,2.41,0.003,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1000,1,10,-,-,-,-,1,770,
13,3,2020-07-03,127,86,8,6.3,35.1,27.5,-,0.0,-,7.18,47,1,47,7.79,2.1,0.01,0.08,10,0.002,0.005,0.005,0.005,-,0.02,0.03,0.001,0.335,-,0.38,-,0.0013,-,0.02,8.97,0.0001,-,0.002,0.001,0.001,0.379,0.001,3.07,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,1000,1,10,-,-,-,-,3,12100,
13,3,2020-08-04,99,70,11,6.3,30,27.5,-,0.0,-,7.44,32,1,32,7.21,0.5,0.02,0.08,19,0.002,0.005,0.005,0.005,-,0.02,0.11,0.001,0.054,-,4.71,-,0.005,-,0.005,8.4,0.0002,-,0.005,0.001,0.006,2.13,0.001,2.24,0.016,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2700,13000,
13,3,2020-09-02,190,134,6,10.1,66,30.4,-,0.1,-,6.14,75,1,75,7.22,2.5,0.04,0.12,13,0.002,0.005,0.005,0.005,-,0.09,0.04,0.001,0.058,-,0.021,-,0.005,-,0.03,17.4,0.0002,-,0.005,0.001,0.005,0.83,0.001,5.46,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,35000,92000,
13,3,2020-10-05,122,86,17,34.4,43,34,-,0.0,-,6.82,44,1,44,7.01,3.3,0.06,0.1,14,0.002,0.005,0.005,0.005,-,0.04,0.045,0.001,0.083,-,3.5,-,0.005,-,0.014,11,0.0001,-,0.005,0.001,0.01,2.04,0.003,3.86,0.006,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,7900,17000,
13,3,2020-11-02,178,125,2,9.5,54,29.4,-,0.1,-,6.64,65,1,65,7.33,2.9,0.02,0.12,13,0.002,0.005,0.005,0.005,-,0.02,0.099,0.031,0.047,-,0.05,-,0.005,-,0.083,14.2,0.0001,-,0.005,0.001,0.005,0.71,0.001,4.51,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1700,35000,
