codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
9,3,2020-10-05,157,110,19,11,56,29.9,-,0.1,-,7.49,56,1,56,7.21,5.1,0.07,0.1,11,0.002,0.005,0.005,0.005,-,0.03,0.994,0.011,0.025,-,5.02,-,0.005,-,0.005,13.9,0.0001,-,0.005,0.001,0.005,2.04,0.001,5.22,0.016,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3300,4600,-
9,3,2020-11-02,194,137,4,11,59,29.9,-,0.1,-,7.15,85,1,85,7.43,2.5,0.02,0.14,5,0.002,0.005,0.005,0.005,-,0.02,0.112,0.001,0.078,-,0.085,-,0.005,-,0.092,15.2,0.0001,-,0.005,0.001,0.007,0.49,0.001,5.02,0.008,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1300,2400,-
9,3,2020-12-03,140,98,39,30.9,51,29.6,-,0.1,-,8.52,51,1,51,7.55,3.5,0.02,0.06,5,0.002,0.005,0.005,0.005,-,0.02,1.86,0.008,0.06,-,5.05,-,0.005,-,0.021,12.3,0.0002,-,0.005,0.001,0.012,5.6,0.001,4.88,0.04,0.00005,-,0.005,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4900,13000,-
9,3,2021-01-05,143,101,18,29.9,36,28.8,-,0.1,-,7.42,66,1,66,7.41,2.2,0.02,0.09,5,0.002,0.005,0.005,0.005,-,0.02,0.06,0.004,0.039,-,0.94,-,0.005,-,0.075,9.5,0.0001,-,0.05,0.001,0.005,0.64,0.001,3.03,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,35000,35000,-
9,3,2021-02-03,175,123,7,11.3,57,29.3,-,0.0,-,7.56,86,1,86,7.49,2.6,0.02,0.1,5,0.002,0.005,0.005,0.005,-,0.23,0.124,0.001,0.046,-,0.36,-,0.005,-,0.044,14.7,0.0001,-,0.005,0.001,0.005,0.27,0.001,4.84,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3300,11000,-
9,3,2021-03-03,156,110,63,41.8,54,29.2,-,0.0,-,7.97,60,1,60,7.52,2.8,0.03,0.09,5,0.002,0.0005,0.005,0.005,-,0.04,0.098,0.001,0.022,-,2.61,-,0.005,-,0.025,14.3,0.0001,-,0.005,0.001,0.005,1.57,0.001,4.41,0.009,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4600,14000,-
9,3,2021-04-05,200,141,1,14.6,59,29.7,-,0.0,-,7.25,65,1,65,7.27,2.4,0.03,0.08,8,0.002,0.005,0.005,0.005,-,0.02,0.085,0.001,0.045,-,0.436,-,0.005,-,0.012,14.9,0.0001,-,0.005,0.001,0.005,0.73,0.001,5.23,0.012,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1300,11000,-
9,3,2021-05-03,206,106,7,12.2,66,31.3,15,0.1,-,7.83,53,1,53,7.34,2.5,0.03,0.08,28,0.002,0.005,0.005,0.005,-,0.06,0.055,0.001,0.072,1,0.02,-,0.005,-,0.006,17.6,0.0001,-,0.005,0.001,0.005,0.53,0.001,5.43,0.015,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,1300,-,1300,-
9,3,2021-06-09,188,132,62,58.8,70,28.8,25,0.1,-,7.28,19,1,19,7.28,14.7,0.02,0.08,28,0.002,0.005,0.005,0.005,-,0.04,0.128,0.006,0.063,1,0.881,-,0.005,-,0.018,16,0.0001,-,0.005,0.001,0.019,0.73,0.001,7.33,0.006,0.00006,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,17000,-,160000,-
9,3,2021-07-07,214,150,1,9.3,91,28.3,17,0.2,-,8.1,36,1,36,7.42,2.7,0.03,0.12,31,0.002,0.005,0.005,0.005,-,0.05,0.087,0.001,0.038,1,0.026,-,0.005,-,0.005,30,0.0004,-,0.005,0.001,0.005,0.02,0.001,3.90,0.005,0.00005,0.001,0.005,0.0023,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,270,-,4900,-
9,3,2002-08-06,199,140,14,17.3,73,29.08,19,0.1,-,7.8,40,1,40,7.57,3.8,0.02,0.08,20,0.002,0.005,0.005,0.005,-,0.1,0.068,0.001,0.064,1,0.038,-,0.005,-,0.009,18,0.0001,-,0.005,0.001,0.005,0.25,0.001,6.86,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,270,-,3300,-
9,3,2021-09-01,212,148,1,8.3,81,29.2,14,0.1,-,8.16,40,1,40,7.57,1.5,0.02,0.11,5,0.002,0.005,0.005,0.005,-,0.02,0.084,0.001,0.064,1,0.029,-,0.008,-,0.019,20.8,0.0001,-,0.005,0.001,0.005,0.28,0.001,6.98,0.006,0.00005,0.001,0.005,0.002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,4900,-,4900,-
9,3,2021-10-05,267,188,1,5.2,128,29.6,11,0.1,-,8.04,81,1,81,7.48,2.8,0.02,0.13,50,0.002,0.005,0.005,0.005,-,0.04,0.055,0.004,0.04,1,0.008,-,0.005,-,0.014,31.2,0.0001,-,0.005,0.001,0.014,0.46,0.001,12.2,0.019,0.00005,0.001,0.005,0.0021,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,160000,-,160000,-
9,3,2021-11-02,203,143,13,34.7,75,28.9,44,0.1,-,8.2,44,1,44,7.35,2.9,0.02,0.09,47,0.002,0.005,0.005,0.005,-,0.06,0.052,0.008,0.029,1,0.448,-,0.005,-,0.026,21.3,0.0001,-,0.005,0.001,0.008,1.42,0.003,5.22,0.008,0.00005,0.001,0.005,0.0089,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,1300,-,2400,-
9,3,2021-12-02,124,88,12,42.4,24,30,118,0.1,-,8.01,46,1,46,7.42,2.5,0.02,0.09,18,0.002,0.005,0.005,0.005,-,0.04,0.286,0.007,0.028,1,0.402,-,0.005,-,0.005,5.9,0.0001,-,0.005,0.001,0.005,0.22,0.001,2.27,0.005,0.00005,0.001,0.005,0.0027,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,4900,-,7900,-
9,3,2022-01-04,118,83,10,45,39,31.2,65,0.1,-,8.21,37,1,37,7.5,2.6,0.02,0.06,23,0.002,0.005,0.005,0.005,-,0.11,0.278,0.006,0.016,1,4.28,-,0.005,-,0.027,8.68,0.0001,-,0.005,0.001,0.008,1.63,0.001,4.12,0.014,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,17000,-,17000,-
9,3,2022-02-03,168,118,33,65.5,58,25.7,31,0.1,-,8.22,54,1,54,7.62,0.8,0.03,0.08,23,0.002,0.005,0.005,0.005,-,0.14,0.097,0.004,0.039,1,0.243,-,0.005,-,0.007,16,0.0001,-,0.005,0.001,0.005,1.45,0.001,4.48,0.017,0.00005,0.001,0.005,0.0031,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,35000,-,35000,-
9,3,2022-03-02,136,96,1,35.7,41,29.2,40,0.1,-,8.1,45,1,45,7.64,0.5,0.03,0.08,23,0.002,0.005,0.005,0.005,-,0.04,0.23,0.001,0.03,1.1,0.305,-,0.005,-,0.061,8.5,0.0001,-,0.005,0.001,0.005,1.4,0.003,4.88,0.01,0.0003,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,7000,-,11000,-
9,3,2022-04-01,143,100,13,9.8,43,30,32,0.1,-,7.89,55,1,55,7.48,0.5,0.02,0.09,17,0.002,0.005,0.005,0.005,-,0.08,0.071,0.002,0.026,0.5,0.233,-,0.005,-,0.012,10.9,0.0001,-,0.005,0.001,0.008,0.88,0.001,3.79,0.005,0.00005,0.001,0.005,0.0004,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,92000,-,160000,-
9,3,2022-05-05,136,96,148,156,66,27,54,0.1,-,7.45,35,1,35,7.41,1.6,0.04,0.1,47,0.002,0.005,0.005,0.005,-,0.02,0.072,0.002,0.163,0.5,0.188,-,0.005,-,0.021,16.2,0.0002,-,0.005,0.001,0.005,1.99,0.001,6.19,0.017,0.00005,0.001,0.005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,1,0.001,0.01,0.01,0.01,0.01,160000,-,160000,-
9,3,2022-06-02,183,129,6,12,73,30.4,15,0.1,-,8.06,59,1,59,7.09,2.2,0.02,0.08,16,0.002,0.005,0.005,0.005,-,0.04,0.066,0.001,0.025,0.9,0.027,-,0.007,-,0.005,16.3,0.0001,-,0.005,0.001,0.005,0.39,0.003,7.82,0.005,0.00005,0.001,0.005,0.0011,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.01,0.01,0.01,0.01,3300,-,11000,-
9,3,2022-07-05,187,131,40,32.7,80,28.8,27,0.1,-,7.42,67,1,67,7.26,2.8,0.02,0.09,18,0.002,0.005,0.005,0.005,-,0.05,0.06,0.004,0.09,1.5,0.168,-,0.005,-,0.057,20.2,0.0001,-,0.005,0.001,0.005,0.59,0.004,7.24,0.005,0.00005,0.001,0.005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.01,0.01,0.01,0.01,24000,-,24000,-
9,3,2022-08-04,209,147,1,0,72,29.2,12,0.1,-,7.34,77,1,77,7.42,2.8,0.02,0.09,10,0.002,0.005,0.005,0.005,-,0.04,0.097,0.001,0.054,0.5,0.075,-,0.005,-,0.01,18.2,0.0001,-,0.005,0.001,0.006,0.33,0.001,6.38,0.005,0.00005,0.001,0.005,0.0012,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,160000,-,160000,-
9,3,2022-09-06,196,140,14,29.1,74,31.1,20,0.1,-,7.15,75,1,75,7.44,2.1,0.11,0.07,14,0.002,0.005,0.005,0.005,-,0.08,0.046,0.002,0.033,0.6,0.263,-,0.005,-,0.026,18.6,0.0001,-,0.005,0.001,0.005,0.43,0.001,6.71,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,17000,-,22000,-
9,3,2022-10-04,150,105,84,99.6,55,28.3,32,0.0,-,8.16,54,1,54,7.5,2.6,0.3,0.08,30,0.021,0.005,0.005,0.005,-,0.05,0.079,0.003,0.043,1.5,2.96,-,0.005,-,0.026,13.5,0.0002,-,0.001,0.001,0.006,2.04,0.001,5.11,0.014,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.02,0.01,0.01,0.01,3500,-,24000,-
9,3,2022-11-01,155,109,58,51.9,46,30.2,22,0.2,-,7.72,58,1,58,7.55,1.2,0.02,0.08,13,0.002,0.005,0.005,0.005,-,0.12,0.11,0.003,0.045,1.6,1.88,-,0.005,-,0.014,10.2,0.0001,-,0.005,0.001,0.006,1.13,0.001,5.01,0.007,0.00005,0.001,0.005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.013,0.01,0.01,0.01,0.01,2400,-,9200,-
9,3,2022-12-06,171,120,4,13,66,26.6,20,0.1,-,7.59,59,1,59,7.32,1.6,0.04,0.09,11,0.002,0.005,0.005,0.005,-,0.08,0.05,0.001,0.037,0.7,0.672,-,0.005,-,0.005,16.8,0.0001,-,0.005,0.001,0.022,0.33,0.001,5.79,0.005,0.00005,0.001,0.005,0.0001,-,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,17000,-,54000,-
