codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_
27,3,2020-08-03,237,166,26,29,0.005,26.5,-,0.1,-,7.95,70,1,70,8.03,13,0.02,0.1,19,0.002,0.005,0.005,0.005,-,0.06,0.171,0.001,0.082,-,0.468,-,0.005,-,0.006,22.2,0.0001,-,0.005,0.001,0.006,0.19,0.001,5.5,0.005,0.00005,-,0.005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,35000,35000
27,3,2020-09-01,332,233,5,8.3,81,31.7,-,0.1,-,7.64,75,1,75,8.12,31.9,0.02,0.11,23,0.002,0.005,0.005,0.005,-,0.02,0.043,0.001,0.052,-,0.052,-,0.005,-,0.029,21,0.0001,-,0.005,0.001,0.005,0.02,0.001,6.82,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1300,1300
27,3,2020-10-06,365,256,22,34.6,143,30.2,-,0.1,-,8.26,85,1,85,8.19,40.9,0.02,0.11,15,0.002,0.005,0.005,0.005,-,0.02,0.064,0.001,0.072,-,0.148,-,0.005,-,0.027,37.4,0.0001,-,0.005,0.001,0.005,0.12,0.001,12,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1300,2400
27,3,2020-11-06,361,253,28,26.6,119,28.7,-,0.2,-,7.81,93,1,93,7.82,39,0.02,0.08,25,0.002,0.005,0.005,0.005,-,0.02,0.078,0.045,0.119,-,0.259,-,0.005,-,0.052,31,0.0002,-,0.005,0.001,0.005,0.16,0.001,10.1,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,54000,54000
27,3,2020-12-02,244,171,42,38.7,92,30.4,-,0.1,-,7.97,78,1,78,8.14,16.1,0.02,0.07,26,0.002,0.005,0.005,0.005,-,0.02,0.1,0.001,0.104,-,0.414,-,0.005,-,0.027,24.7,0.0001,-,0.005,0.001,0.005,0.33,0.001,7.45,0.006,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,7900,13000
27,3,2021-01-04,314,220,5,5,80,29.8,-,0.1,-,7.78,94,1,94,8.17,28.1,0.02,0.1,24,0.002,0.005,0.005,0.005,-,0.02,0.048,0.001,0.065,-,0.033,-,0.005,-,0.111,22.2,0.0001,-,0.005,0.001,0.005,0.02,0.001,5.91,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3300,7900
27,3,2021-02-02,265,186,33,37.9,88,27.3,-,0.1,-,7.83,84,1,84,8.15,14.7,0.02,0.12,25,0.002,0.005,0.005,0.005,-,0.02,0.081,0.001,0.045,-,0.175,-,0.005,-,0.069,24.3,0.0001,-,0.005,0.001,0.005,0.07,0.001,6.7,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,92000,160000
27,3,2021-03-01,364,256,7320,1000,129,27.3,-,0.7,-,7.05,83,<   1,83,7.97,26.9,<   0.02,0.18,43,<   0.002,<   0.005,<   0.005,<   0.005,-,<   0.02,0.32,0.007,0.044,-,0.253,-,<   0.005,-,0.063,38.1,0.0001,-,<   0.005,<   0.001,<   0.005,0.22,<   0.001,8.18,0.007,<  0.00005,-,<   0.005,<   0.0001,-,<   0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,<   2,<  10,<   1,<   0.001,<   0.01,-,-,-,-,92000,160000
27,3,2021-04-01,232,163,86,110,80,29.4,-,0.1,-,7.65,69,1,69,8,1.5,0.02,0.11,24,0.002,0.005,0.005,0.005,-,0.02,0.148,0.002,0.067,1,0.084,-,0.005,-,0.024,21.5,0.0002,-,0.005,0.001,0.005,0.07,0.001,6.3,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,-,35000,35000
27,3,2021-05-04,225,158,24,25.8,70,30.1,9,0.1,-,8.15,61,1,61,7.83,17.8,0.02,0.08,19,0.002,0.005,0.005,0.005,-,0.02,0.127,0.001,0.078,1,0.029,-,0.005,-,0.029,19.6,0.0001,-,0.005,0.001,0.005,0.08,0.001,5.13,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,3100,-,7000
27,3,2021-06-02,279,196,1,18.6,66,31.5,5,0.1,-,7.92,47,1,47,8.34,24.5,0.02,0.11,25,0.002,0.005,0.005,0.005,-,0.08,0.021,0.001,0.045,1,0.041,-,0.005,-,0.006,23,0.0001,-,0.005,0.001,0.005,0.02,0.001,2.18,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,1700,-,13000
27,3,2021-07-06,255,179,6,12.4,101,27.7,5,0.1,-,7.87,57,1,57,8.35,19.1,0.02,0.11,19,0.002,0.005,0.005,0.005,-,0.07,0.013,0.001,0.048,1,0.053,-,0.005,-,0.005,26.6,0.0001,-,0.005,0.001,0.005,0.05,0.001,8.51,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,1300,-,3300
27,3,2021-08-04,256,180,20,21.4,101,32.2,11,0.1,-,7.99,52,29,22,8.5,21.4,0.02,0.08,23,0.002,0.005,0.005,0.005,-,0.03,0.057,0.001,0.016,1,0.047,-,0.005,-,0.013,26.5,0.0001,-,0.005,0.001,0.005,0.06,0.001,8.44,0.005,0.00005,0.001,0.005,0.002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,2200,-,2200
27,3,2021-09-01,263,184,17,10.5,98,32.7,7,0.1,-,7.84,56,33,24,8.58,23.4,0.02,0.1,19,0.002,0.005,0.005,0.005,-,0.02,0.07,0.001,0.07,1,0.014,-,0.005,-,0.038,26.1,0.0001,-,0.005,0.001,0.005,0.02,0.001,7.85,0.005,0.00005,0.001,0.005,0.0023,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,4900,-,4900
27,3,2021-10-05,214,158,21,15.7,105,30.24,6,0.1,-,7.95,69,19,50,8.44,14.7,0.02,0.12,17,0.002,0.005,0.005,0.005,-,0.06,0.053,0.003,0.048,1,0.015,-,0.005,-,0.028,27,0.0001,-,0.005,0.001,0.012,0.14,0.001,9.13,0.005,0.00005,0.001,0.005,0.0015,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,11000,-,11000
27,3,2021-11-02,225,158,194,262,96,30.8,24,0.1,-,8.07,72,3,69,8.33,14.9,0.02,0.18,34,0.002,0.005,0.005,0.005,-,0.03,0.218,0.003,0.138,1,0.164,-,0.005,-,0.027,24.5,0.0001,-,0.005,0.001,0.005,1.36,0.001,8.43,0.03,0.00005,0.001,0.005,0.0084,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,7900,-,17000
27,3,2021-12-03,248,174,58,72,115,32.5,11,0.1,-,8.09,69,13,56,8.38,18.8,0.02,0.09,20,0.002,0.005,0.005,0.005,-,0.03,0.088,0.006,0.138,1,0.039,-,0.005,-,0.037,31.6,0.0001,-,0.005,0.001,0.012,0.2,0.001,8.83,0.005,0.00005,0.001,0.005,0.0028,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,4300,-,24000
27,3,2022-01-04,404,284,26,39.4,153,27.2,27,0.2,-,8.24,76,1,76,8.12,27.2,0.02,0.08,51,0.002,0.005,0.005,0.005,-,0.04,0.19,0.005,0.047,1,0.246,-,0.005,-,0.052,41.6,0.0001,-,0.005,0.001,0.005,0.12,0.001,12,0.03,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,1700,-,7900
27,3,2022-02-03,300,210,880,925,112,26.4,10,0.2,-,7.96,95,1,95,8.17,11.6,0.02,0.12,32,0.002,0.005,0.005,0.005,-,0.04,0.309,0.002,0.353,1,0.132,-,0.005,-,0.025,34.4,0.0001,-,0.005,0.001,0.005,0.02,0.001,6.35,0.005,0.00005,0.001,0.005,0.0021,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.03,0.01,0.01,0.01,7000,-,17000
27,3,2022-03-01,226,159,140,65,75,28.9,7,0.1,-,8.2,77,1,76,8.34,1.4,0.02,0.12,26,0.002,0.005,0.005,0.005,-,0.03,0.269,0.001,0.061,1,0.119,-,0.005,-,0.025,18.5,0.0001,-,0.005,0.001,0.005,0.56,0.001,7.07,0.01,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,24000,-,24000
27,3,2022-04-05,376,263,83,79.6,132,29.8,7,0.2,-,7.82,84,1,84,8.14,38.5,0.02,0.15,31,0.002,0.005,0.005,0.005,-,0.09,0.104,0.003,0.081,1.2,0.076,-,0.005,-,0.089,37.6,0.0001,-,0.005,0.001,0.005,0.54,0.001,9.37,0.009,0.00005,0.001,0.005,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,54000,-,92000
27,3,2022-05-05,714,420,352,288,165,28.6,13,0.4,-,7.79,64,1,64,8,111,0.02,0.2,123,0.002,0.005,0.005,0.005,-,0.02,0.226,0.001,0.189,1.8,0.014,-,0.013,-,0.207,53.5,0.0001,-,0.005,0.001,0.005,0.12,0.001,7.66,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,2600,-,92000
27,3,2022-06-02,404,283,99,122,170,31.4,11,0.2,-,7.68,90,1,90,7.7,24.1,0.02,0.13,91,0.002,0.005,0.005,0.005,-,0.04,0.046,0.003,0.079,0.9,0.08,-,0.005,-,0.045,41.8,0.0001,-,0.005,0.001,0.005,0.59,0.001,15.8,0.013,0.00005,0.001,0.005,0.0011,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.01,0.01,0.01,0.01,490,-,1700
27,3,2022-07-05,258,181,243,228,123,28.9,32,0.1,-,7.34,78,1,78,8.04,8.6,0.05,0.09,28,0.002,0.005,0.005,0.005,-,0.02,0.185,0.01,0.152,1.8,1.1,-,0.005,-,0.027,32.5,0.0001,-,0.005,0.001,0.005,1.15,0.001,10.2,0.02,0.00005,0.001,0.005,0.0013,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,54000,-,54000
27,3,2022-08-04,300,211,1,6.7,100,28.6,6,0.1,-,7.7,81,1,81,8.29,13.2,0.02,0.1,29,0.002,0.005,0.005,0.005,-,0.02,0.047,0.003,0.096,0.5,0.013,-,0.005,-,0.016,26.8,0.0001,-,0.005,0.001,0.005,0.03,0.002,8.12,0.005,0.00005,0.001,0.005,0.0015,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,13000,-,13000
27,3,2022-09-06,289,209,1,8,112,30.7,10,0.1,-,7.86,89,1,89,8.37,15.2,0.04,0.08,31,0.002,0.005,0.005,0.005,-,0.67,0.045,0.006,0.064,2.2,0.038,-,0.005,-,0.04,29.4,0.0001,-,0.005,0.001,0.005,0.06,0.001,9.28,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,1700,-,1700
27,3,2022-10-05,154,109,22,61.5,94,27.8,10,0.1,-,8.03,77,1,77,8.09,9.9,0.03,0.08,32,0.002,0.005,0.005,0.005,-,0.04,0.172,0.007,0.118,1.1,0.317,-,0.005,-,0.027,25,0.0001,-,0.005,0.001,0.005,0.17,0.001,7.68,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,2800,-,13000
27,3,2022-11-02,316,221,101,66.2,128,30.1,8,0.1,-,7.81,92,1,92,8.06,10.9,0.04,0.1,41,0.002,0.005,0.005,0.005,-,0.09,0.259,0.003,0.124,1.5,0.146,-,0.005,-,0.026,34,0.0001,-,0.005,0.001,0.005,0.23,0.001,10.5,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,35000,-,35000
27,3,2022-12-07,290,204,10,37.2,107,28,7,0.1,-,7.68,74,1,74,8.15,11,0.02,0.1,43,0.002,0.005,0.005,0.005,-,0.08,0.235,0.011,0.101,1.1,0.273,-,0.005,-,0.023,28.8,0.0001,-,0.005,0.001,0.015,0.12,0.001,8.41,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,13000,-,35000
