standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,24,2021-04-29,9:38,9:40,32,7.69,8.23,205,193,126,28.2,0.1,31.6,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/FK,-,-,-,-,-,-
7,1,24,2021-04-30,9:27,9:29,18,7.68,7.22,216,197,122,29.2,0.1,19.3,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,Alaskar,FP/JK,-,-,-,-,-,-
7,1,24,2021-05-01,9:20,9:22,9,7.53,7.41,189,195,126,27.7,0.1,15.6,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
7,1,24,2021-05-02,9:22,9:24,10,7.26,7.2,210,178,112,27.8,0,13.4,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
7,1,24,2021-05-03,11:27,11:29,8,7.52,7.52,168,178,115,28.7,0.9,10.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,FR/JK,-,-,-,-,-,-
7,1,24,2021-05-04,11:18,11:20,67,8.1,7.52,170,169,109,29.2,0.1,65,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR/FK,-,-,-,-,-,-
7,1,24,2021-05-05,9:30,9:32,16,7.59,7.18,199,188,122,27.5,0.1,20.5,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-05-06,15:59,16:01,31,7.47,7.5,176,185,120,27.6,0.1,30.5,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/JK,-,-,-,-,-,-
7,1,24,2021-05-07,9:31,9:33,139,7.67,7.56,185,148,116,25.6,0.1,148,-,-,Pasang,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,BK/JK,-,-,-,-,-,-
7,1,24,2021-05-08,9:15,9:18,17,7.72,7.44,169,173,112,26.5,0.1,18.3,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FR/FK,-,-,-,-,-,-
