standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2019-12-01,9:35,9:38,64,7.84,6.69,213,6170,3880,58,3.31,64,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-02,9:39,9:42,67,7.98,7.04,216,6140,3870,59,3.3,52.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,OS/FP,-,-,-,-,-,-
7,1,44,2019-12-03,11:19,11:23,79,7,6.94,187,6190,3880,58,3.31,69.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-04,9:13,9:16,149,7,6.62,198,7680,4810,56,3.4,73.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-05,9:35,9:39,55,7,6.64,168,7630,4800,60,3.4,83.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
7,1,44,2019-12-06,10:21,10:23,131,8.18,5.97,211,6070,3830,59,3.2,164,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FR/NB,-,-,-,-,-,-
7,1,44,2019-12-07,9:18,9:20,47,7.65,6.03,208,6090,3830,58,3.3,70.9,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2019-12-08,9:42,9:44,79,7.82,6.28,219,6140,3868,59,3.2,44.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/FP,-,-,-,-,-,-
7,1,44,2019-12-09,8:32,8:36,65,7.86,7.02,231,6260,3930,58,3.6,54.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-10,10:13,10:17,61,7.7,6.61,229,6280,3960,60,3.4,63.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
7,1,44,2019-12-11,9:18,9:21,54,7.64,6.81,212,6360,3970,59,3.38,76.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
