standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,32,2022-05-28,9:03 AM,9:05 AM,17,8.38,7.29,200,2370,1520,47,1.2,15.5,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-05-29,8:18 AM,8:20 AM,23,7.8,7.21,208,2570,1650,44,1.2,19.9,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-05-30,8:30 AM,8:32 AM,15,7.61,7.02,153,2800,1800,47,1.2,13,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FK/PP,-,-,-,-,-,-
1,1,32,2022-05-31,9:50 AM,9:52 AM,29,8.09,6.85,179,2700,1780,46,1.2,27,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-06-01,8:10 AM,8:12 AM,15,8.3,7.03,200,3240,2070,47,1.5,9.3,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-02,9:03 AM,9:05 AM,11,8.03,7.54,205,3880,2440,47,1.5,9.4,-,-,Pasang,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/HM,-,-,-,-,-,-
1,1,32,2022-06-03,10:06 AM,10:08 AM,15,8.22,6.6,179,2920,1870,47,1.3,13.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-06-04,8:22 AM,8:24 AM,16,8.07,6.45,227,2780,1810,47,1.3,14.7,-,-,Pasang,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-06-05,8:24 AM,8:26 AM,10,8.36,7.15,152,2660,1700,45,1.3,9.9,-,-,Pasang,Normal,Normal,Ada,Ada,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-06,8:16 AM,8:18 AM,12,8.14,7.25,171,2850,1820,45,1.3,8.3,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK,-,-,-,-,-,-
1,1,32,2022-06-07,3:28 PM,3:30 PM,4,8.03,7.22,174,2930,1780,46,1.4,3.7,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/HM,-,-,-,-,-,-
1,1,32,2022-06-08,7:58 AM,8:00 AM,5,7.19,7.54,223,3680,1350,46,1.5,3.1,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-06-09,8:31 AM,8:33 AM,18,8.01,7.5,221,3660,2300,45,1.6,1.4,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-06-10,10:03 AM,10:05 AM,6,8.2,6.72,186,3160,2020,45,1.4,2.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FR,-,-,-,-,-,-
1,1,32,2022-06-11,10:07 AM,10:19 AM,8,8.49,6.54,176,3150,1980,48,1.4,3.1,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/HM,-,-,-,-,-,-
1,1,32,2022-06-12,8:16 AM,8:18 AM,4,7.61,7.2,192,2680,2020,45,1.5,3.4,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/JK,-,-,-,-,-,-
1,1,32,2022-06-13,8:23 AM,8:25 AM,7,7.9,7.05,178,3540,2260,45,1.5,3.4,-,-,Pasang,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-14,8:25 AM,8:27 AM,12,7.24,7.2,130,3390,2170,46,1.5,2,-,-,Pasang,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/HM,-,-,-,-,-,-
1,1,32,2022-06-15,8:19 AM,8:21 AM,32,7.24,7.4,180,3650,2290,45,1.7,3.4,-,-,Pasang,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/JK,-,-,-,-,-,-
1,1,32,2022-06-16,1:38 PM,1:40 PM,12,8.01,7.48,180,3740,2350,48,1.7,6.7,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/HM,-,-,-,-,-,-
1,1,32,2022-06-17,9:21 AM,9:23 AM,9,7.84,6.77,271,3230,2070,48,1.5,8.7,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,HM,-,-,-,-,-,-
1,1,32,2022-06-18,10:07 AM,10:09 AM,6,7.22,6.63,149,3490,2230,48,1.6,7.9,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/HM,-,-,-,-,-,-
1,1,32,2022-06-19,8:21 AM,8:23 AM,41,7.56,7.26,166,3270,2100,47,1.5,9.9,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-20,9:13 AM,9:15 AM,27,8.4,7.54,160,3460,2180,47,1.7,18.7,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-21,8:25 AM,8:27 AM,35,7.4,7.15,155,3080,1970,47,1.3,7.6,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-06-22,9:00 AM,9:02 AM,44,7.43,6.99,147,2830,1810,48,1.3,8.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/FR,-,-,-,-,-,-
1,1,32,2022-06-23,8:35 AM,8:37 AM,29,8.34,7.55,183,3750,2360,47,1.6,6.8,-,-,Pasang,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/HM,-,-,-,-,-,-
1,1,32,2022-06-24,9:48 AM,9:50 AM,7,7.62,7.65,158,3380,2190,51,1.5,8.4,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/FP/HM,-,-,-,-,-,-
1,1,32,2022-06-25,9:24 AM,9:26 AM,6,7.88,7.4,148,3440,2210,55,1.6,6.8,-,-,Surut,Agak Keruh,Normal,Tidak,Ada,Tidak,Araran Pit,FR/FP/HM,-,-,-,-,-,-
1,1,32,2022-06-26,8:15 AM,8:17 AM,47,7.99,7.18,206,4550,2920,58,2.2,13.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/JK,-,-,-,-,-,-
1,1,32,2022-06-27,10:46 AM,10:48 AM,38,8.3,7.19,179,4660,2980,61,2.5,37.4,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,BK/JK,-,-,-,-,-,-
1,1,32,2022-06-28,8:20 AM,8:22 AM,18,7.62,7.13,158,4100,2620,56,2,5.3,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,HM/FR/NB,-,-,-,-,-,-
1,1,32,2022-06-29,8:18 AM,8:20 AM,21,8.15,7.44,185,4120,2590,58,2,4.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-06-30,2:41 PM,2:43 PM,28,7.94,7.4,182,4260,2730,55,1.9,7.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-07-01,8:30 AM,8:32 AM,8,8.41,7.03,158,4540,2900,57,2.1,6.7,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-07-02,9:30 AM,9:32 AM,49,8.26,7.07,167,4790,3060,61,2.2,4.2,-,-,Surut,Normal,Normal,Ada,Ada,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-07-03,8:05 AM,8:07 AM,13,8.35,7.05,174,5280,3320,50,2.3,1.4,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/JK,-,-,-,-,-,-
1,1,32,2022-07-04,8:11 AM,8:14 AM,21,8.1,7.25,175,5040,3170,53,2.4,3.4,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-07-05,8:00 AM,8:02 AM,20,7.32,6.81,157,5760,3620,70,2.5,18.3,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP/HM,-,-,-,-,-,-
1,1,32,2022-07-06,8:24 AM,8:26 AM,12,8.24,7.18,213,4750,2990,49,2.3,2.4,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/HM,-,-,-,-,-,-
1,1,32,2022-07-07,9:05 AM,9:07 AM,22,7.91,7.21,156,4280,2740,61,2.2,0,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,FR/HM,-,-,-,-,-,-
1,1,32,2022-07-08,8:29 AM,8:31 AM,9,8.06,7.23,140,4740,3050,60,2.3,6.9,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP/HM,-,-,-,-,-,-
1,1,32,2022-07-09,10:03 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NO FLOW
1,1,32,2022-07-10,8:10 AM,8:12 AM,16,8.07,7.48,234,4890,3080,60,2.3,6.7,-,-,Pasang,Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-07-11,8:18 AM,8:20 AM,19,7.8,7.55,188,5100,3210,59,2.5,3.8,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-07-12,8:46 AM,8:48 AM,25,7.81,7.28,143,4720,2990,61,2.2,3.4,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-07-13,8:20 AM,8:22 AM,26,7.43,7.03,164,6450,4060,61,2.7,5.3,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/FR,-,-,-,-,-,-
1,1,32,2022-07-14,8:35 AM,8:37 AM,48,7.65,7.18,150,5970,3760,61,2.5,13.5,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/FR,-,-,-,-,-,-
