codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
8,3,2020-11-02,7610,4440,8,11.4,688,31.2,-,4,-,7.39,82,1,82,7.61,2240,0.02,0.25,330,0.002,0.005,0.005,0.005,-,0.04,0.088,0.004,0.053,-,0.031,-,0.005,-,0.598,59.1,0.0001,-,0.005,0.001,0.007,0.1,0.001,131,0.021,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,35000,35000,-
8,3,2020-12-03,199,140,15,36.9,53,29.4,-,0.1,-,7.39,56,1,56,7.84,22,0.02,0.05,11,0.002,0.005,0.005,0.005,-,0.02,0.126,0.001,0.054,-,2.12,-,0.005,-,0.02,12.2,0.0001,-,0.005,0.001,0.006,1.21,0.002,5.48,0.009,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,7000,14000,-
8,3,2021-01-05,820,476,1,0.4,124,30.5,-,0,-,7.73,75,1,75,7.84,129,0.02,0.1,97,0.002,0.005,0.005,0.005,-,0.02,0.576,0.008,0.045,-,0.005,-,0.005,-,0.117,28.8,0.0001,-,0.005,0.003,0.005,0.02,0.001,12.6,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,-,-,-,-,7000,17000,-
8,3,2021-02-03,390,273,8,9.2,62,30.1,-,0.1,-,7.65,59,1,59,7.63,68.3,0.02,0.09,19,0.002,0.005,0.005,0.005,-,0.03,0.681,0.001,0.036,-,0.384,-,0.005,-,0.058,13,0.0001,-,0.005,0.001,0.005,0.17,0.001,7.29,0.005,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,13000,35000,-
8,3,2021-03-03,405,284,9,17.3,74,29.9,-,0.2,-,8.01,54,1,54,7.69,77.6,0.02,0.08,20,0.002,0.005,0.005,0.005,-,0.23,0.199,0.001,0.03,-,0.688,-,<   0.005,-,0.044,15.8,<   0.0001,-,<   0.005,<   0.001,<   0.005,0.39,<   0.001,8.46,<   0.005,<  0.00005,-,<   0.005,0.0001,-,<   0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,<   2,<  10,<   1,<   0.001,0.01,-,-,-,-,3300,11000,-
8,3,2021-04-05,454,318,6,15.2,118,30.3,-,0.1,-,7.63,48,1,48,7.47,9.8,0.03,0.09,114,0.002,0.005,0.005,0.005,-,0.07,1.05,0.139,0.038,-,0.164,-,0.005,-,0.016,31.5,0.0001,-,0.005,0.01,0.008,0.19,0.001,9.56,0.047,0.00005,-,0.005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2200,3500,-
8,3,2021-05-03,288,148,17,27.8,87,29.4,28,0.1,-,8.22,45,1,45,7.64,12.5,0.02,0.07,39,0.002,0.005,0.005,0.005,-,0.03,0.54,0.001,0.069,1,0.121,-,0.005,-,0.008,22.7,0.0001,-,0.005,0.001,0.005,0.66,0.001,7.46,0.009,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,3300,-,7900,-
8,3,2021-06-09,348,244,6,10.3,89,28.01,14,0.2,-,7.97,20,1,20,7.7,12,0.02,0.08,34,0.002,0.005,0.005,0.005,-,0.03,0.189,0.004,0.027,1,0.211,-,0.005,-,0.027,18.5,0.0001,-,0.005,0.001,0.011,0.19,0.001,10.5,0.005,0.00009,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,7900,-,92000,-
8,3,2021-07-07,403,282,1,9.8,83,29.2,5,0.2,-,8.2,40,1,40,7.76,27.6,0.02,0.11,115,0.002,0.005,0.005,0.005,-,0.03,0.905,0.003,0.036,1,0.009,-,0.005,-,0.005,25.6,0.0004,-,0.005,0.001,0.005,0.02,0.003,4.6,0.005,0.00005,0.001,0.005,0.0022,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,3300,-,4900,-
8,3,2021-08-06,313,220,24,5.1,67,29.6,11,0.2,-,8.09,48,1,48,8.09,27.8,0.02,0.05,16,0.002,0.005,0.005,0.005,-,0.04,0.043,0.001,0.073,1,0.076,-,0.005,-,0.018,13.4,0.0001,-,0.005,0.001,0.005,0.13,0.001,8.12,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,3300,-,3300,-
8,3,2021-09-01,356,250,7,3.7,79,31.5,13,0.2,-,8.13,44,1,44,8.15,59.8,0.02,0.07,22,0.002,0.005,0.005,0.005,-,0.02,0.027,0.001,0.06,1,0.038,-,0.005,-,0.03,16.6,0.0001,-,0.005,0.001,0.005,0.08,0.001,9.22,0.005,0.00005,0.001,0.005,0.0016,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.00001,0.00001,0.00001,24000,-,24000,-
8,3,2021-10-05,1320,732,3,6.2,213,31.3,9,0.7,-,8.09,62,1,62,7.91,451,0.02,0.1,63,0.002,0.005,0.005,0.005,-,0.06,0.03,0.001,0.05,1,0.014,-,0.005,-,0.126,27,0.0001,-,0.005,0.001,0.013,0.19,0.001,35.3,0.019,0.00005,0.004,0.005,0.0019,-,0.032,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,35000,-,160000,-
8,3,2021-11-02,443,310,29,16.7,143,29.5,96,0.3,-,8.16,49,1,49,7.84,21,0.02,0.08,115,0.002,0.005,0.005,0.005,-,0.42,0.674,0.096,0.034,1,0.138,-,0.005,-,0.043,43.3,0.0001,-,0.005,0.007,0.005,0.29,0.001,8.58,0.005,0.00005,0.001,0.005,0.0094,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,4600,-,17000,-
8,3,2021-12-02,198,139,1,17.5,67,28.2,71,0.1,-,8.05,48,1,48,7.79,9.1,0.02,0.08,27,0.002,0.005,0.005,0.005,-,0.08,0.294,0.004,0.036,1,0.074,-,0.005,-,0.013,16.9,0.0001,-,0.005,0.001,0.007,0.17,0.001,6.09,0.005,0.00005,0.001,0.005,0.0024,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,13000,-,13000,-
8,3,2022-01-04,226,159,18,29.6,74,29.3,25,0.1,-,8.23,40,1,40,7.69,4.3,0.02,0.07,48,0.002,0.005,0.005,0.005,-,0.1,0.456,0.033,0.019,1,1.01,-,0.005,-,0.028,17.6,0.0001,-,0.005,0.001,0.009,0.43,0.001,7.25,0.024,0.00005,0.001,0.005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,4900,-,4900,-
8,3,2022-02-03,435,305,4,11.5,132,26,32,0.2,-,8.23,47,1,47,6.79,7.4,0.02,0.12,46,0.002,0.005,0.01,0.005,-,0.12,1.83,0.009,0.022,2,0.015,-,0.005,-,0.018,37.4,0.0001,-,0.005,0.007,0.026,0.14,0.001,9.37,0.167,0.00005,0.003,0.006,0.0026,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,1700,-,24000,-
8,3,2022-03-02,266,187,14,27.6,75,28.9,11,0.1,-,8.04,45,1,45,7.65,0.5,0.05,0.1,64,0.002,0.005,0.006,0.005,-,0.09,1.08,0.03,0.034,2.1,0.082,-,0.005,-,0.067,17,0.0001,-,0.005,0.005,0.009,0.36,0.001,7.95,0.01,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,14000,-,22000,-
8,3,2022-04-01,316,222,6,15.1,105,29.8,10,0.1,-,8.03,55,1,55,7.6,3,0.04,0.14,65,0.002,0.005,0.005,0.005,-,0.04,1.2,0.018,0.019,1.7,0.044,-,0.005,-,0.011,27.9,0.0001,-,0.005,0.004,0.005,0.18,0.001,8.48,0.009,0.00005,0.001,0.005,0.0008,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,9400,-,22000,-
8,3,2022-05-05,373,261,16,5.6,53,28.8,11,0.2,-,7.88,49,1,49,7.94,41.6,0.02,0.11,60,0.002,0.005,0.005,0.005,-,0.02,0.484,0.002,0.045,1.9,0.005,-,0.005,-,0.008,13.8,0.0001,-,0.005,0.002,0.005,0.04,0.001,4.59,0.005,0.00005,0.001,0.005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,35000,-,35000,-
8,3,2022-06-02,457,320,8,3.2,125,30.5,32,0.2,-,8.34,59,1,59,7.17,38.2,0.03,0.09,62,0.002,0.005,0.005,0.005,-,0.06,0.623,0.009,0.024,1.5,0.005,-,0.005,-,0.017,25.5,0.0001,-,0.005,0.006,0.007,0.09,0.004,15,0.005,0.00005,0.001,0.005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.008,0.01,0.01,0.01,0.01,1300,-,3300,-
8,3,2022-07-05,303,213,166,95.7,81,26.7,22,0.2,-,7.44,60,1,60,7.5,39.1,0.02,0.07,14,0.012,0.005,0.005,0.005,-,0.1,0.047,0.006,0.109,1.2,0.329,-,0.005,-,0.068,17.4,0.0001,-,0.005,0.001,0.005,0.67,0.002,9.18,0.012,0.00005,0.001,0.005,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,92000,-,92000,-
8,3,2022-08-04,354,249,1,0,73,28.2,8,0.2,-,7.78,62,1,62,7.73,43.5,0.02,0.06,16,0.002,0.005,0.005,0.005,-,0.02,0.023,0.001,0.038,0.5,0.047,-,0.005,-,0.022,16,0.0001,-,0.005,0.001,0.005,0.14,0.001,8.15,0.008,0.00005,0.001,0.005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,2,0.001,0.01,0.01,0.01,0.01,11000,-,17000,-
8,3,2022-09-06,225,162,1,1.5,65,31,9,0.1,-,6.72,68,1,68,7.76,20.4,0.02,0.04,10,0.002,0.005,0.005,0.005,-,0.12,0.007,0.001,0.047,0.5,0.104,-,0.005,-,0.028,15.4,0.0001,-,0.005,0.001,0.005,0.16,0.001,6.5,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.01,0.01,0.01,0.01,35000,-,35000,-
8,3,2022-10-04,264,185,1,7.8,65,27.8,16,0.1,-,8.16,65,1,65,7.81,31,0.02,0.06,9,0.002,0.005,0.005,0.005,-,0.08,0.01,0.001,0.051,0.7,0.194,-,0.005,-,0.034,14.8,0.0001,-,0.005,0.001,0.005,0.24,0.002,6.92,0.006,0.00005,0.001,0.005,0.0008,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,7900,-,13000,-
8,3,2022-11-01,264,185,9,21.9,59,29.1,9,0.1,-,8.07,51,1,51,7.78,4.8,0.03,0.08,55,0.002,0.005,0.008,0.007,-,0.18,0.737,0.108,0.032,2.4,0.955,-,0.005,-,0.016,14.7,0.0001,-,0.005,0.01,0.013,0.49,0.001,5.49,0.005,0.00005,0.001,0.005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,5400,-,9200,-
8,3,2022-12-06,198,139,8,10.8,68,26.2,11,0.1,-,7.66,53,1,53,7.52,4.5,0.02,0.07,23,0.002,0.005,0.005,0.005,-,0.08,0.152,0.001,0.028,0.9,0.295,-,0.005,-,0.01,17.8,0.0001,-,0.005,0.003,0.008,0.14,0.001,5.63,0.006,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,3300,-,7900,-
